screen_name|created_at|text|retweet_count|favorite_count
realDonaldTrump|Tue Oct 10 01:51:32 +0000 2017|"A big salute to Jerry Jones, owner of the Dallas Cowboys, who will BENCH players who disrespect our Flag.\"Stand for Anthem or sit for game!\""|32253|158740
realDonaldTrump|Mon Oct 09 18:35:04 +0000 2017|"\"President Donald J. Trump Proclaims October 9, 2017, as #ColumbusDay\" https://t.co/cbQRst4lN4"|15118|65215
realDonaldTrump|Mon Oct 09 11:05:13 +0000 2017|The trip by @VP Pence was long planned. He is receiving great praise for leaving game after the players showed such disrespect for country!|19347|103763
realDonaldTrump|Mon Oct 09 10:50:34 +0000 2017|Our country has been unsuccessfully dealing with North Korea for 25 years, giving billions of dollars &amp; getting nothing. Policy didn't work!|20016|102317
realDonaldTrump|Sun Oct 08 23:58:43 +0000 2017|"\"The Republican Party is racking up record amounts of small dollar donations - fueled by Trump supporters.....\"   @nypost  Thank you!"|13593|71573
realDonaldTrump|Sun Oct 08 23:37:34 +0000 2017|Nobody could have done what I?ve done for #PuertoRico with so little appreciation. So much work! https://t.co/k2jAkIpfjI|18383|73722
realDonaldTrump|Sun Oct 08 20:51:57 +0000 2017|Bob Corker gave us the Iran Deal, &amp; that's about it. We need HealthCare, we need Tax Cuts/Reform, we need people that can get the job done!|17121|76455
realDonaldTrump|Sun Oct 08 19:49:32 +0000 2017|FEMA and first responders are working hard (yet again) on Hurricane Nate. Military helping. Very much under control!|10802|62895
realDonaldTrump|Sun Oct 08 18:16:16 +0000 2017|I asked @VP Pence to leave stadium if any players kneeled, disrespecting our country. I am proud of him and @SecondLady Karen.|25907|128002
realDonaldTrump|Sun Oct 08 14:13:19 +0000 2017|...Hence, I would fully expect Corker to be a negative voice and stand in the way of our great agenda. Didn't have the guts to run!|12721|62721
realDonaldTrump|Sun Oct 08 14:09:00 +0000 2017|"..my endorsement). He also wanted to be Secretary of State, I said \"NO THANKS.\" He is also largely responsible for the horrendous Iran Deal!"|12242|59571
realDonaldTrump|Sun Oct 08 13:59:58 +0000 2017|"Senator Bob Corker \"begged\" me to endorse him for re-election in Tennessee. I said \"NO\" and he dropped out (said he could not win without..."|14399|67629
realDonaldTrump|Sun Oct 08 13:49:11 +0000 2017|"#LasVegasStrong #USA??
?https://t.co/4iGwdL4kia"|6097|34883
realDonaldTrump|Sat Oct 07 21:41:01 +0000 2017|Leaving the White House for the Great State of North Carolina. Big progress being made on many fronts!|11248|72209
realDonaldTrump|Sat Oct 07 20:33:31 +0000 2017|Thanks for your support! https://t.co/iqUM1RfQso|12552|58358
realDonaldTrump|Sat Oct 07 19:45:10 +0000 2017|...hasn't worked, agreements violated before the ink was dry, makings fools of U.S. negotiators. Sorry, but only one thing will work!|16412|71860
realDonaldTrump|Sat Oct 07 19:40:17 +0000 2017|Presidents and their administrations have been talking to North Korea for 25 years, agreements made and massive amounts of money paid......|16603|68920
realDonaldTrump|Sat Oct 07 19:31:42 +0000 2017|Will be joining @GovMikeHuckabee tonight at 8pmE on @TBN. Enjoy! https://t.co/Y5hGPpYZfl|7094|33949
realDonaldTrump|Sat Oct 07 14:04:39 +0000 2017|Our great team at @FEMA is prepared for #HurricaneNate. Everyone in LA, MS, AL, and FL please listen to your local authorities &amp; be safe!|13162|63177
realDonaldTrump|Sat Oct 07 13:24:48 +0000 2017|.@NBCNews is so knowingly inaccurate with their reporting. The good news is that the PEOPLE get it, which is really all that matters! Not #1|14572|69518
realDonaldTrump|Sat Oct 07 12:17:47 +0000 2017|I called Chuck Schumer yesterday to see if the Dems want to do a great HealthCare Bill. ObamaCare is badly broken, big premiums. Who knows!|11992|65886
realDonaldTrump|Sat Oct 07 12:04:05 +0000 2017|More and more people are suggesting that Republicans (and me) should be given Equal Time on T.V. when you look at the one-sided coverage?|16895|88990
realDonaldTrump|Sat Oct 07 12:00:18 +0000 2017|"Late Night host are dealing with the Democrats for their very \"unfunny\" &amp; repetitive material, always anti-Trump! Should we get Equal Time?"|13492|71275
realDonaldTrump|Sat Oct 07 11:11:50 +0000 2017|...contributions. The RNC is taking in far more $'s than the Dems, and much of it by my wonderful small donors. I am working hard for them!|11539|63634
realDonaldTrump|Sat Oct 07 11:05:56 +0000 2017|"Can't believe I finally got a good story in the @washingtonpost. It discusses the enthusiasm of \"Trump\" voters through campaign...."|12650|63648
realDonaldTrump|Fri Oct 06 01:58:27 +0000 2017|Ralph Northam,who is running for Governor of Virginia,is fighting for the violent MS-13 killer gangs &amp; sanctuary cities.  Vote Ed Gillespie!|24155|87630
realDonaldTrump|Thu Oct 05 11:50:56 +0000 2017|Rex Tillerson never threatened to resign. This is Fake News put out by @NBCNews. Low news and reporting standards. No verification from me.|17378|75286
realDonaldTrump|Thu Oct 05 11:09:50 +0000 2017|Stock Market hits an ALL-TIME high! Unemployment lowest in 16 years! Business and manufacturing enthusiasm at highest level in decades!|34144|150289
realDonaldTrump|Thu Oct 05 10:59:40 +0000 2017|Why Isn't the Senate Intel Committee looking into the Fake News Networks in OUR country to see why so much of our news is just made up-FAKE!|21570|88257
realDonaldTrump|Thu Oct 05 10:46:02 +0000 2017|Thank you! https://t.co/YMuqSvvTSB|10091|56448
realDonaldTrump|Thu Oct 05 10:44:19 +0000 2017|So wonderful to be in Las Vegas yesterday and meet with people, from police to doctors to the victims themselves, who I will never forget!|14286|95399
realDonaldTrump|Thu Oct 05 01:08:28 +0000 2017|On behalf of a GRATEFUL NATION, THANK YOU to all of the First Responders (HEROES) who saved countless lives in Las Vegas on Sunday night. https://t.co/ZxuMYWnNHv|22116|106084
realDonaldTrump|Wed Oct 04 23:36:37 +0000 2017|WE LOVE YOU LAS VEGAS! https://t.co/nxRWeR1gEz|22181|92797
realDonaldTrump|Wed Oct 04 15:49:17 +0000 2017|I will be landing in Las Vegas shortly to pay my respects with @FLOTUS Melania. Everyone remains in our thoughts and prayers.|12678|86801
realDonaldTrump|Wed Oct 04 15:18:28 +0000 2017|The @NBCNews story has just been totally refuted by Sec. Tillerson and @VP Pence. It is #FakeNews. They should issue an apology to AMERICA!|16876|66054
realDonaldTrump|Wed Oct 04 14:47:53 +0000 2017|NBC news is #FakeNews and more dishonest than even CNN. They are a disgrace to good reporting. No wonder their news ratings are way down!|20359|90530
realDonaldTrump|Wed Oct 04 11:29:43 +0000 2017|Wow, so many Fake News stories today. No matter what I do or say, they will not write or speak truth. The Fake News Media is out of control!|35358|148498
realDonaldTrump|Wed Oct 04 10:25:58 +0000 2017|A great day in Puerto Rico yesterday. While some of the news coverage is Fake, most showed great warmth and friendship.|13917|84034
realDonaldTrump|Wed Oct 04 00:53:10 +0000 2017|My Administration will continue to work around the clock with Governor @RicardoRossello &amp; his team. Great progress being made! #PRStrong?? https://t.co/1aL9YrwTvC|13665|64780
realDonaldTrump|Wed Oct 04 00:20:48 +0000 2017|"It is a \"miracle\" how fast the Las Vegas Metropolitan Police were able to find the demented shooter and stop him from even more killing!"|15437|99517
realDonaldTrump|Tue Oct 03 23:02:51 +0000 2017|So proud of @FEMA, Military, and First Responders! Thank you! https://t.co/kWVMqVelri|11503|56980
realDonaldTrump|Tue Oct 03 21:59:58 +0000 2017|Great meeting with Governor Mapp of the #USVI. He is very thankful for the great job done by @FEMA and First Responders. https://t.co/AtBGEpDF9C|6895|37219
realDonaldTrump|Tue Oct 03 21:22:19 +0000 2017|Leaving Puerto Rico now for D.C. Will be in Las Vegas early tomorrow to pay my respects. Everyone is in my thoughts and prayers. https://t.co/dBvZUIUfr0|12987|71046
realDonaldTrump|Tue Oct 03 11:40:47 +0000 2017|I am so proud of our great Country. God bless America!|40291|202685
realDonaldTrump|Mon Oct 02 11:11:37 +0000 2017|My warmest condolences and sympathies to the victims and families of the terrible Las Vegas shooting. God bless you!|70057|303126
realDonaldTrump|Mon Oct 02 01:22:34 +0000 2017|Congratulations to #TeamUSA???on your great @PresidentsCup victory! https://t.co/fZeP1e9mo7|11363|66478
realDonaldTrump|Sun Oct 01 19:01:19 +0000 2017|Being nice to Rocket Man hasn't worked in 25 years, why would it work now? Clinton failed, Bush failed, and Obama failed. I won't fail.|45054|180242
realDonaldTrump|Sun Oct 01 14:31:15 +0000 2017|...Save your energy Rex, we'll do what has to be done!|12952|59412
realDonaldTrump|Sun Oct 01 14:30:59 +0000 2017|I told Rex Tillerson, our wonderful Secretary of State, that he is wasting his time trying to negotiate with Little Rocket Man...|23957|97451
realDonaldTrump|Sun Oct 01 12:30:17 +0000 2017|...for safety. Thank you to the Governor of P.R. and to all of those who are working so closely with our First Responders. Fantastic job!|13209|72233
realDonaldTrump|Sun Oct 01 12:26:26 +0000 2017|...people are now starting to recognize the amazing work that has been done by FEMA and our great Military. All buildings now inspected.....|14891|76623
realDonaldTrump|Sun Oct 01 12:22:14 +0000 2017|We have done a great job with the almost impossible situation in Puerto Rico. Outside of the Fake News or politically motivated ingrates,...|16947|77759
realDonaldTrump|Sun Oct 01 02:08:00 +0000 2017|19,000 RESPECTING our National Anthem! #StandForOurAnthem?? https://t.co/czutyGaMQV|29659|110891
realDonaldTrump|Sat Sep 30 23:24:18 +0000 2017|In analyzing the Alabama Primary race,FAKE NEWS always fails to mention that the candidate I endorsed went up MANY points after endorsement!|6841|44845
realDonaldTrump|Sat Sep 30 22:46:47 +0000 2017|Because of #FakeNews my people are not getting the credit they deserve for doing a great job. As seen here, they are ALL doing a GREAT JOB! https://t.co/1ltW2t3rwy|29902|88466
realDonaldTrump|Sat Sep 30 22:26:55 +0000 2017|Very important that NFL players STAND tomorrow, and always, for the playing of our National Anthem. Respect our Flag and our Country!|25392|118944
realDonaldTrump|Sat Sep 30 22:15:02 +0000 2017|I will be in PR on Tues. to further ensure we continue doing everything possible to assist &amp; support the people in their time of great need.|12190|63796
realDonaldTrump|Sat Sep 30 20:37:10 +0000 2017|Results of recovery efforts will speak much louder than complaints by San Juan Mayor. Doing everything we can to help great people of PR!|16353|73220
realDonaldTrump|Sat Sep 30 19:57:29 +0000 2017|We must all be united in offering assistance to everyone suffering in Puerto Rico and elsewhere in the wake of this terrible disaster.|12961|64287
realDonaldTrump|Sat Sep 30 19:56:46 +0000 2017|"@ricardorossello ......#FakeNews critics are working overtime, but we're getting great marks from the people that truly matter! 
#PRStrong??"|7225|33999
realDonaldTrump|Sat Sep 30 19:55:20 +0000 2017|My Administration, Governor @RicardoRossello, and many others are working together to help the people of Puerto Rico in every way...|9147|43914
realDonaldTrump|Sat Sep 30 19:53:51 +0000 2017|"To the people of Puerto Rico:
Do not believe the #FakeNews!
#PRStrong??"|14746|60004
realDonaldTrump|Sat Sep 30 19:43:54 +0000 2017|Congresswoman Jennifer Gonzalez-Colon of Puerto Rico has been wonderful to deal with and a great representative of the people. Thank you!|12044|59310
realDonaldTrump|Sat Sep 30 19:30:17 +0000 2017|Just spoke to Governor Kenneth Mapp of the U.S. Virgin Islands who stated that #FEMA and Military are doing a GREAT job! Thank you Governor!|12527|57661
realDonaldTrump|Sat Sep 30 19:19:36 +0000 2017|The Governor of Puerto Rico, Ricardo Rossello, is a great guy and leader who is really working hard. Thank you Ricky!|13077|63110
realDonaldTrump|Sat Sep 30 18:04:59 +0000 2017|Despite the Fake News Media in conjunction with the Dems, an amazing job is being done in Puerto Rico. Great people!|15653|73027
realDonaldTrump|Sat Sep 30 12:07:09 +0000 2017|The Fake News Networks are working overtime in Puerto Rico doing their best to take the spirit away from our soldiers and first R's. Shame!|22866|86315
realDonaldTrump|Sat Sep 30 11:55:46 +0000 2017|I will be going to Puerto Rico on Tuesday with Melania. Will hopefully be able to stop at the U.S. Virgin Islands (people working hard).|12824|65519
realDonaldTrump|Sat Sep 30 11:48:36 +0000 2017|"Fake News CNN and NBC are going out of their way to disparage our great First Responders as a way to \"get Trump.\" Not fair to FR or effort!"|19335|76120
realDonaldTrump|Sat Sep 30 11:33:59 +0000 2017|The military and first responders, despite no electric, roads, phones etc., have done an amazing job. Puerto Rico was totally destroyed.|12711|58941
realDonaldTrump|Sat Sep 30 11:29:47 +0000 2017|...want everything to be done for them when it should be a community effort. 10,000 Federal workers now on Island doing a fantastic job.|14512|65415
realDonaldTrump|Sat Sep 30 11:26:16 +0000 2017|...Such poor leadership ability by the Mayor of San Juan, and others in Puerto Rico, who are not able to get their workers to help. They....|14142|52953
realDonaldTrump|Sat Sep 30 11:19:14 +0000 2017|The Mayor of San Juan, who was very complimentary only a few days ago, has now been told by the Democrats that you must be nasty to Trump.|20134|65913
realDonaldTrump|Fri Sep 29 23:03:31 +0000 2017|@IMPDnews @POTUS THANK YOU to the amazing Indianapolis Metropolitan Police Department and all law enforcement officers, for all you do 24/7/365! #LESM https://t.co/XFqxbMBEbP|1427|4198
realDonaldTrump|Fri Sep 29 22:23:31 +0000 2017|"Join me for my #WeeklyAddress??
https://t.co/QeeKnFuHue https://t.co/NnM2jOkEs0"|5958|27536
realDonaldTrump|Fri Sep 29 22:10:07 +0000 2017|My thoughts are with all those observing Yom Kippur, the holiest day of the Jewish year. https://t.co/0LuZCZl29D|11096|50378
realDonaldTrump|Fri Sep 29 20:02:02 +0000 2017|Thank you @ShopFloorNAM. An honor to be with you today. Great news! Manufacturers report record-high economic optimism in 2017. #TaxReform https://t.co/4sgMWGotOF|5993|29735
realDonaldTrump|Fri Sep 29 17:45:07 +0000 2017|This week we came one step closer to reaching the goal of aligning the skills taught in our nation?s classrooms with the jobs of the future. https://t.co/9s1ggeIJJ5|9707|47808
realDonaldTrump|Fri Sep 29 13:39:53 +0000 2017|RECORD HIGH FOR S &amp; P 500!|10538|56660
realDonaldTrump|Fri Sep 29 13:30:27 +0000 2017|Thank you to FEMA, our great Military &amp; all First Responders who are working so hard,against terrible odds,in Puerto Rico. See you Tuesday!|13188|69102
realDonaldTrump|Fri Sep 29 11:18:55 +0000 2017|...The fact is that Puerto Rico has been destroyed by two hurricanes. Big decisions will have to be made as to the cost of its rebuilding!|10572|54769
realDonaldTrump|Fri Sep 29 11:14:57 +0000 2017|"Puerto Rico Governor Ricardo Rossello just stated: \"The Administration and the President, every time we've spoken, they've delivered......"|14795|63974
realDonaldTrump|Fri Sep 29 02:22:36 +0000 2017|GDP was revised upward to 3.1 for last quarter. Many people thought it would be years before that happened. We have just begun!|20489|86682
realDonaldTrump|Fri Sep 29 00:03:09 +0000 2017|"Puerto Rico is devastated. Phone system, electric grid many roads, gone. FEMA and First Responders are amazing. Governor said \"great job!\""|12629|62027
realDonaldTrump|Thu Sep 28 23:45:24 +0000 2017|...really hard to help but many have lost their homes. Military is now on site and I will be there Tuesday. Wish press would treat fairly!|13344|70393
realDonaldTrump|Thu Sep 28 23:41:58 +0000 2017|FEMA &amp; First Responders are doing a GREAT job in Puerto Rico. Massive food &amp; water delivered. Docks &amp; electric grid dead. Locals trying....|10272|52019
realDonaldTrump|Thu Sep 28 19:39:13 +0000 2017|"Welcome back @SteveScalise!
#TeamScalise https://t.co/CoRed8rfL2"|13422|63094
realDonaldTrump|Thu Sep 28 14:01:16 +0000 2017|The electric power grid in Puerto Rico is totally shot. Large numbers of generators are now on Island. Food and water on site.|16738|82264
realDonaldTrump|Thu Sep 28 11:55:48 +0000 2017|Democrats don't want massive tax cuts - how does that win elections? Great reviews for Tax Cut and Reform Bill.|16433|74952
realDonaldTrump|Thu Sep 28 01:55:05 +0000 2017|It is time to take care of OUR people, to rebuild OUR NATION, and to fight for OUR GREAT AMERICAN WORKERS! #TaxReform #USA?? https://t.co/LsZvHg3got|16526|72223
realDonaldTrump|Wed Sep 27 23:42:57 +0000 2017|This is the right TAX CUT @ the RIGHT TIME. We will ALL succeed &amp; grow TOGETHER ? as one team, one people, &amp; one American family. #TaxReform https://t.co/rtLWANJjIQ|13908|58572
realDonaldTrump|Wed Sep 27 19:07:02 +0000 2017|Just arrived in Indianapolis, Indiana to make an announcement on #TaxReform! Together, we are going to MAKE AMERICA GREAT AGAIN! https://t.co/Dy9UwhkWHL|10120|56393
realDonaldTrump|Wed Sep 27 13:41:25 +0000 2017|..But the people were Pro-Trump! Virtually no President has accomplished what we have accomplished in the first 9 months-and economy roaring|17503|91372
realDonaldTrump|Wed Sep 27 13:36:24 +0000 2017|Facebook was always anti-Trump.The Networks were always anti-Trump hence,Fake News, @nytimes(apologized) &amp; @WaPo were anti-Trump. Collusion?|15196|63055
realDonaldTrump|Wed Sep 27 11:36:21 +0000 2017|We will have the votes for Healthcare but not for the reconciliation deadline of Friday, after which we need 60. Get rid of Filibuster Rule!|12421|61305
realDonaldTrump|Wed Sep 27 11:32:13 +0000 2017|With one Yes vote in hospital &amp; very positive signs from Alaska and two others (McCain is out), we have the HCare Vote, but not for Friday!|9425|51813
realDonaldTrump|Wed Sep 27 11:09:02 +0000 2017|Spoke to Jerry Jones of the Dallas Cowboys yesterday. Jerry is a winner who knows how to get things done. Players will stand for Country!|16309|88370
realDonaldTrump|Wed Sep 27 10:56:53 +0000 2017|Spoke to Roy Moore of Alabama last night for the first time. Sounds like a really great guy who ran a fantastic race. He will help to #MAGA!|14137|60112
realDonaldTrump|Wed Sep 27 02:17:15 +0000 2017|Congratulations to Roy Moore on his Republican Primary win in Alabama. Luther Strange started way back &amp; ran a good race. Roy, WIN in Dec!|16313|83273
realDonaldTrump|Wed Sep 27 01:15:55 +0000 2017|Even Usain Bolt from Jamaica, one of the greatest runners and athletes of all time, showed RESPECT for our National Anthem! ???? https://t.co/zkenuAP9RS|41074|139464
realDonaldTrump|Wed Sep 27 00:30:55 +0000 2017|70 years ago today, the National Security Council met for the first time. Great history of advising Presidents-then &amp; now! Thanks NSC Staff!|8158|52221
realDonaldTrump|Tue Sep 26 23:46:12 +0000 2017|Thank you to our wonderful team @USUN and their families. Keep up the GREAT work! #USA?? https://t.co/s7KhlSMEqY|5939|32583
realDonaldTrump|Tue Sep 26 22:43:24 +0000 2017|It was an honor to welcome President @MarianoraJoy of Spain. Thank you for standing w/ us in our efforts to isolate the brutal #NoKo regime. https://t.co/43U4T34JgF|8006|37706
realDonaldTrump|Tue Sep 26 22:32:25 +0000 2017|I want to express our support and extend our prayers to all those affected by the vile terror attack in Spain last month. ???? https://t.co/5mT0QXFlnL|8066|44696
realDonaldTrump|Tue Sep 26 21:34:20 +0000 2017|America's hearts &amp; prayers are with the people of #PuertoRico &amp; the #USVI. We will get through this - and we will get through this TOGETHER! https://t.co/NcmsF4Fqpr|9885|44545
realDonaldTrump|Tue Sep 26 20:43:27 +0000 2017|Heading over to the @UN to meet with Ambassador @NikkiHaley and all of her great representatives! #USA??|6513|41491
realDonaldTrump|Tue Sep 26 16:13:46 +0000 2017|Honored to welcome Republican and Democrat members of the House Ways and Means Committee to the White House today! #USA?? https://t.co/nWnX9CDP0d|6519|36142
realDonaldTrump|Tue Sep 26 13:06:05 +0000 2017|The NFL has all sorts of rules and regulations. The only way out for them is to set a rule that you can't kneel during our National Anthem!|18271|84407
realDonaldTrump|Tue Sep 26 12:13:00 +0000 2017|Thank you to Carmen Yulin Cruz, the Mayor of San Juan, for your kind words on FEMA etc.We are working hard. Much food and water there/on way|13151|64268
realDonaldTrump|Tue Sep 26 11:14:41 +0000 2017|Great interview on @foxandfriends with the parents of Otto Warmbier: 1994 - 2017. Otto was tortured beyond belief by North Korea.|11621|47328
realDonaldTrump|Tue Sep 26 10:47:49 +0000 2017|But while Dallas dropped to its knees as a team, they all stood up for our National Anthem. Big progress being made-we all love our country!|14213|81839
realDonaldTrump|Tue Sep 26 10:35:43 +0000 2017|The booing at the NFL football game last night, when the entire Dallas team dropped to its knees, was loudest I have ever heard. Great anger|20671|107453
realDonaldTrump|Tue Sep 26 10:28:24 +0000 2017|Ratings for NFL football are way down except before game starts, when people tune in to see whether or not our country will be disrespected!|17135|85731
realDonaldTrump|Tue Sep 26 01:24:10 +0000 2017|A few of the many clips of John McCain talking about Repealing &amp; Replacing O'Care. My oh my has he changed-complete turn from years of talk! https://t.co/t9cXG2Io86|28173|74057
realDonaldTrump|Tue Sep 26 00:58:50 +0000 2017|...owed to Wall Street and the banks which, sadly, must be dealt with. Food, water and medical are top priorities - and doing well. #FEMA|7697|38385
realDonaldTrump|Tue Sep 26 00:50:40 +0000 2017|...It's old electrical grid, which was in terrible shape, was devastated. Much of the Island was destroyed, with billions of dollars....|8450|41099
